Card ID,Container,Folder Name,"File, TCG","File, OCG",Cen?,Patched?,Art #,English Name,Japanese Name,German Name,Korean Name
10709,Common,0000,d49575cc,d49575cc,No,#N/A,,Mechquipped Angineer,機装天使エンジネル,Mechbestückter Engenieur,기장천사 엔지넬
10710,Common,0000,b452fc29,b452fc29,No,#N/A,,CXyz Mechquipped Djinn Angeneral,ＣＸ　機装魔人エンジェネラル,CXyz Mechbestückter Dschinn-Engeneral,CX 기장마인 엔제너럴
10711,Common,0000,c355ccbf,c355ccbf,No,#N/A,,CXyz Coach Lord Ultimatrainer,ＣＸ　熱血指導神アルティメットレーナー,CXyz Coachlord Ultimatrainer,CX 열혈지도신 얼티미트 트레이너
10712,Common,0000,5a5c9d05,5a5c9d05,No,#N/A,,Norito the Moral Leader,風紀宮司ノリト,Norito der moralische Führer,풍기궁사 노리토
10713,Common,0000,2d5bad93,2d5bad93,No,#N/A,,CXyz Simon the Great Moral Leader,ＣＸ　風紀大宮司サイモン,CXyz Simon der große moralische Führer,CX 풍기대궁사 사이몬
10714,Common,0000,b33f3830,b33f3830,No,#N/A,,Comics Hero King Arthur,ＣＨキング・アーサー,Comic-Held König Artus,CH 킹 아서
10715,Common,0000,c43808a6,c43808a6,No,#N/A,,CXyz Comics Hero Legend Arthur,ＣＸ－ＣＨレジェンド・アーサー,CXyz Comic-Held Legende Artus,CX－CH 레전드 아서
10716,Common,0000,5d31591c,5d31591c,No,#N/A,,Battlecruiser Dianthus,烈華砲艦ナデシコ,Schlachtkreuzer Nelke,열화포함 나데시코
10717,Common,0000,2a36698a,2a36698a,No,#N/A,,CXyz Battleship Cherry Blossom,ＣＸ　激烈華戦艦タオヤメ,CXyz Schlachtschiff Kirschblüte,CX 격렬화전함 타오야메
10718,Common,0000,ba89741b,ba89741b,No,#N/A,,Skypalace Gangaridai,超巨大空中宮殿ガンガリディア,Himmelspalast Gangaridai,초거대 공중궁전 강가리다이
10719,Common,0000,cd8e448d,cd8e448d,No,#N/A,,CXyz Skypalace Babylon,ＣＸ　超巨大空中要塞バビロン,CXyz Himmelspalast Babylon,CX 초거대 공중요새 바빌론
10720,Common,0000,9f7fafea,9f7fafea,No,#N/A,,Photon Alexandra Queen,フォトン・アレキサンドラ・クィーン,Photonen-Alexandra-Königin,포톤 알렉산드라 퀸
10721,Common,0000,e8789f7c,e8789f7c,No,#N/A,,Night Papilloperative,ナイト・バタフライ・アサシン,Nachtfalteragent,나이트 버터플라이 어쌔신
10722,Common,0000,7171cec6,7171cec6,No,#N/A,,Unformed Void,虚構王アンフォームド・ボイド,Formlose Leere,허구왕 언폼드 보이드
10723,Common,0000,0676fe50,0676fe50,No,#N/A,,Princess Cologne,プリンセス・コロン,Prinzessin Kölnisch,프린세스 코롱
10724,Common,0000,98126bf3,98126bf3,No,#N/A,,Puppet Ritual,傀儡儀式－パペット・リチューアル,Marionettenritual,괴뢰의식－퍼핏 리츄얼
10725,Common,0000,ef155b65,ef155b65,No,#N/A,,Stoic Challenge,ストイック・チャレンジ,Stoische Herausforderung,스토익 챌린지
10726,Common,0000,761c0adf,761c0adf,No,#N/A,,Overlay Capture,オーバーレイ・キャプチャー,Material einfangen,오버레이 캡처
10727,Common,0000,011b3a49,011b3a49,No,#N/A,,Number Wall,ナンバーズ・ウォール,Nummernmauer,넘버즈 월
10728,Common,0000,91a427d8,91a427d8,No,#N/A,,Heraldry Record,紋章の記録,Wappen-Stammbaum,메달리온 레코드
10729,Common,0000,e6a3174e,e6a3174e,No,#N/A,,Butterspy Protection,幻蝶の護り,Schutz der Spionlinge,환접의 방호
10730,Common,0000,86649eab,86649eab,No,#N/A,,Galaxy Dragon,ギャラクシー・ドラグーン,Galaxiedrache,갤럭시 드라군
10731,Common,0000,f163ae3d,f163ae3d,No,#N/A,,Hundred-Footed Horror,地獄大百足,Hundertfüßiger Schrecken,헬 센티피드
10732,Common,0000,686aff87,686aff87,No,#N/A,,Labradorite Dragon,ラブラドライドラゴン,Labradorit-Drache,래브라도라이드래곤
10733,Common,0000,1f6dcf11,1f6dcf11,No,#N/A,,Chow Chow Chan,チャウチャウちゃん,Chow Chow Chan,차우차우짱
10734,Common,0000,81095ab2,81095ab2,No,#N/A,,Malicevorous Spoon,マリスボラス・スプーン,Bosheitsfresser Löffel,마리스보라스 스푼
10735,Common,0000,f60e6a24,f60e6a24,No,#N/A,,Malicevorous Fork,マリスボラス・フォーク,Bosheitsfresser Gabel,마리스보라스 포크
10736,Common,0000,6f073b9e,6f073b9e,No,#N/A,,Malicevorous Knife,マリスボラス・ナイフ,Bosheitsfresser Messer,마리스보라스 나이프
10737,Common,0000,18000b08,18000b08,No,#N/A,,Battlin' Boxer Rib Gardna,ＢＫ　リベージ・ガードナー,Unermüdlicher Boxer Rippendecker,BK 리베지 가드너
10738,Common,0000,88bf1699,88bf1699,No,#N/A,,Battlin' Boxer Rabbit Puncher,ＢＫ　ラビット・パンチャー,Unermüdlicher Boxer Nackenschläger,BK 래빗 펀처
10739,Common,0000,ffb8260f,ffb8260f,No,#N/A,,Secret Sect Druid Wid,暗躍のドルイド・ウィド,Geheimsektendruide Wid,암약의 드루이드 위드
10740,Common,0000,c925086c,c925086c,No,#N/A,,Secret Sect Druid Dru,暗躍のドルイド・ドリュース,Geheimsektendruide Dru,암약의 드루이드 드류스
10741,Common,0000,be2238fa,be2238fa,No,#N/A,,Mythic Tree Dragon,幻木龍,Mythischer Baumdrache,환목룡
10742,Common,0000,272b6940,272b6940,No,#N/A,,Mythic Water Dragon,幻水龍,Mythischer Wasserdrache,환수룡
10743,Common,0000,502c59d6,502c59d6,No,#N/A,,Armed Protector Dragon,武装神竜プロテクト・ドラゴン,Bewaffneter Beschützerdrache,무장신룡 프로텍트 드래곤
10744,Common,0000,ce48cc75,ce48cc75,No,#N/A,,Soul Drain Dragon,魂食神龍ドレイン・ドラゴン,Seelenentzugsdrache,혼식신룡 드레인 드래곤
10745,Common,0000,b94ffce3,b94ffce3,No,#N/A,,Baby Raccoon Ponpoko,子狸ぽんぽこ,Waschbärbaby Ponpoko,꼬마너구리 폼포코
10746,Common,0000,2046ad59,2046ad59,No,#N/A,,Baby Raccoon Tantan,子狸たんたん,Waschbärbaby Tantan,꼬마너구리 탕탕
10747,Common,0000,57419dcf,57419dcf,No,#N/A,,Ghostrick Lantern,ゴーストリック・ランタン,Geistertrick-Laterne,고스트릭 랜턴
10748,Common,0000,c7fe805e,c7fe805e,No,#N/A,,Ghostrick Specter,ゴーストリック・スペクター,Geistertrick-Gespenst,고스트릭 스펙터
10749,Common,0000,b0f9b0c8,b0f9b0c8,No,#N/A,,Ghostrick Witch,ゴーストリックの魔女,Geistertrick-Hexe,고스트릭의 마녀
10750,Common,0000,d03e392d,d03e392d,No,#N/A,,Ghostrick Yuki-onna,ゴーストリックの雪女,Geistertrick-Yuki-onna,고스트릭의 설녀
10751,Common,0000,a73909bb,a73909bb,No,#N/A,,Ghostrick Jiangshi,ゴーストリック・キョンシー,Geistertrick-Jiangshi,고스트릭 강시
10752,Common,0000,3e305801,3e305801,No,#N/A,,Ghostrick Stein,ゴーストリック・シュタイン,Geistertrick-Frankenstein,고스트릭 슈타인
10753,Common,0000,49376897,49376897,No,#N/A,,Bujin Mikazuchi,武神－ミカヅチ,Bujin Mikazuchi,무사신－미카즈치
10754,Common,0000,d753fd34,d753fd34,No,#N/A,,Bujingi Crow,武神器－ヤタ,Bujingi Krähe,무사신기－야타
10755,Common,0000,a054cda2,a054cda2,No,#N/A,,Bujingi Ibis,武神器－オハバリ,Bujingi Ibis,무사신기－오하바리
10756,Common,0000,395d9c18,395d9c18,No,#N/A,,Bujingi Boar,武神器－イクタ,Bujingi Eber,무사신기－이쿠타
10757,Common,0000,4e5aac8e,4e5aac8e,No,#N/A,,Bujingi Centipede,武神器－ハチ,Bujingi Hundertfüßler,무사신기－하치
10758,Common,0000,dee5b11f,dee5b11f,No,#N/A,,Mecha Phantom Beast Sabre Hawk,幻獣機サーバルホーク,Mecha-Phantomungeheuer Reißzahnfalke,환상수기 서벌호크
10759,Common,0000,a9e28189,a9e28189,No,#N/A,,Mecha Phantom Beast Kalgriffin,幻獣機グリーフィン,Mecha-Phantomungeheuer Kalgreif,환상수기 그리핀
10760,Common,0000,fb136aee,fb136aee,No,#N/A,,Vampire Sorcerer,ヴァンパイア・ソーサラー,Vampirzauberer,뱀파이어 소서러
10761,TCG/OCG,0000,8c145a78,a28186d4,Yes,Yes,,Shadow Vampire,シャドウ・ヴァンパイア,Schattenvampir,섀도우 뱀파이어
10762,TCG/OCG,0000,151d0bc2,3b88d76e,Yes,Yes,,Vampire Grace,ヴァンパイア・グレイス,Vampirgrazie,뱀파이어 그레이스
10763,Common,0000,621a3b54,621a3b54,No,#N/A,,Pumprincess the Princess of Ghosts,ゴースト姫－パンプリンセス－,"Pumprinzessin, Geisterprinzessin",고스트 공주 펌프린세스
10764,Common,0000,fc7eaef7,fc7eaef7,No,#N/A,,Yellow-Bellied Oni,黄血鬼,Gelbbäuchiger Oni,황혈귀
10765,Common,0000,8b799e61,8b799e61,No,#N/A,,Vampire Hunter,ヴァンパイア・キラー,Vampirjäger,뱀파이어 킬러
10766,Common,0000,1270cfdb,1270cfdb,No,#N/A,,Aratama,荒魂,Aratama,아라타마
10767,Common,0000,6577ff4d,6577ff4d,No,#N/A,,Rasetsu,羅刹,Rasetsu,나찰
10768,Common,0000,f5c8e2dc,f5c8e2dc,No,#N/A,,Skelesaurus,ナチュラル・ボーン・サウルス,Skelesaurier,내츄럴 본 사우루스
10769,Common,0000,82cfd24a,82cfd24a,No,#N/A,,Knight Day Grepher,騎士デイ・グレファー,"Day Grepher, der Ritter",나이트 데이 그레퍼
10770,Common,0000,e2085baf,e2085baf,No,#N/A,,Genomix Fighter,ジェノミックス・ファイター,Genomix-Kämpfer,제노믹스 파이터
10771,Common,0000,950f6b39,950f6b39,No,#N/A,,"Mariña, Princess of Sunflowers",姫葵マリーナ,"Mariña, Prinzessin der Sonnenblumen",해바라기 공주 마리너
10772,Common,0000,0c063a83,0c063a83,No,#N/A,,Granmarg the Mega Monarch,剛地帝グランマーグ,Grandmarg der Megamonarch,강력한 땅의 제왕 그란마그
10773,Common,0000,7b010a15,7b010a15,No,#N/A,,Swarm of Crows,カラスの巨群,Krähenschwarm,까마귀의 거군
10774,Common,0000,e5659fb6,e5659fb6,No,#N/A,,Terrene Toothed Tsuchinoko,土地鋸,Erdzahniger Tsuchinoko,츠치노코
10775,Common,0000,9262af20,9262af20,No,#N/A,,Risebell the Star Psycher,覚星師ライズベルト,Risebell der Sternbeeinflusser,각성사 라이즈벨트
10776,Common,0000,0b6bfe9a,0b6bfe9a,No,#N/A,,Blue Duston,ブルー・ダストン,Blaues Staubon,블루 더스튼
10777,Common,0000,7c6cce0c,7c6cce0c,No,#N/A,,Number C96: Dark Storm,ＣＮｏ．９６　ブラック・ストーム,Nummer C96: Finsterer Sturm,CNo.96 블랙 스톰
10778,Common,0000,ecd3d39d,ecd3d39d,No,#N/A,,Number 65: Djinn Buster,Ｎｏ．６５　裁断魔人ジャッジ・バスター,Nummer 65: Dschinnbrecher,No.65 재단마인 저지 버스터
10779,Common,0000,9bd4e30b,9bd4e30b,No,#N/A,,Number C65: King Overfiend,ＣＮｏ．６５　裁断魔王ジャッジ・デビル,Nummer C65: Unterweltlerkönig,CNo.65 재단마왕 저지 데블
10780,Common,0000,65904760,65904760,No,#N/A,,Battlin' Boxer Cheat Commissioner,ＢＫ　チート・コミッショナー,Unermüdlicher Boxer Betrugskommissar,BK 치트 커미셔너
10781,Common,0000,129777f6,129777f6,No,#N/A,,Number 46: Dragluon,Ｎｏ．４６　神影龍ドラッグルーオン,Nummer 46: Drachgluon,No.46 신영룡 드래글루온
10782,Common,0000,8b9e264c,8b9e264c,No,#N/A,,Number 64: Ronin Raccoon Sandayu,Ｎｏ．６４　古狸三太夫,Nummer 64: Ronin-Waschbär Sandayu,No.64 늙은 너구리 삼태부
10783,Common,0000,fc9916da,fc9916da,No,#N/A,,Ghostrick Alucard,ゴーストリック・アルカード,Geistertrick-Alucard,고스트릭 알카드
10784,Common,0000,62fd8379,62fd8379,No,#N/A,,Bujintei Kagutsuchi,武神帝－カグツチ,Bujintei Kagutsuchi,무사신제－카구츠치
10785,TCG/OCG,0000,15fab3ef,3b6f6f43,Yes,Yes,,Crimson Knight Vampire Bram,紅貴士－ヴァンパイア・ブラム,Blutroter Rittervampir Bram,에델리터－뱀파이어 브람
10786,TCG/OCG,0000,8cf3e255,a2663ef9,Yes,Yes,,Meliae of the Trees,メリアスの木霊,Meliae von den Bäumen,멜리아스의 목령
10787,Common,0000,fbf4d2c3,fbf4d2c3,No,#N/A,,Divine Dragon Knight Felgrand,神竜騎士フェルグラント,Himmlischer Drachenritter Fellgrant,신룡기사 펠그란트
10788,Common,0000,6b4bcf52,6b4bcf52,No,#N/A,,"Puralis, the Purple Pyrotile",焔紫竜ピュラリス,"Puralis, der violette Pyrotil",염자룡 퓨라리스
10789,Common,0000,1c4cffc4,1c4cffc4,No,#N/A,,Giganticastle,鬼岩城,Gigantiburg,귀암성
10790,TCG/OCG,0000,7c8b7621,521eaa8d,Yes,Yes,,Gagagatag,ガガガタッグ,Gagaga-Team,가가가 태그
10791,Common,0000,0b8c46b7,0b8c46b7,No,#N/A,,Battlin' Boxing Spirits,バーニングナックル・スピリッツ,Unermüdliche Boxgeister,버닝나클 스피릿
10792,Common,0000,9285170d,9285170d,No,#N/A,,Dragon Shield,ドラゴン・シールド,Drachenschild,드래곤 실드
10793,TCG/OCG,0000,e582279b,cb17fb37,No,#N/A,,Ghostrick Mansion,ゴーストリック・ハウス,Geistertrick-Villa,고스트릭 하우스
10794,Common,0000,7be6b238,7be6b238,No,#N/A,,Bujin Regalia - The Mirror,鏡鳴する武神,Bujin-Insignien - Der Spiegel,경명하는 무사신
10795,Common,0000,0ce182ae,0ce182ae,No,#N/A,,Vampire Kingdom,ヴァンパイア帝国,Vampir-Königreich,뱀파이어 엠파이어
10796,Common,0000,95e8d314,95e8d314,No,#N/A,,Pot of Dichotomy,貪欲で無欲な壺,Topf des Zwiespalts,탐욕과 무욕의 항아리
10797,Common,0000,e2efe382,e2efe382,No,#N/A,,Swords at Dawn,旗鼓堂々,Schwerter im Morgengrauen,기고당당
10798,Common,0000,7250fe13,7250fe13,No,#N/A,,Return of the Monarchs,帝王の開岩,Rückkehr der Monarchen,제왕의 개암
10799,Common,0000,0557ce85,0557ce85,No,#N/A,,Sacred Serpent's Wake,聖蛇の息吹,Spur der heiligen Schlange,성사의 입김
10800,Common,0000,a6158a55,a6158a55,No,#N/A,,Magicalized Duston Mop,ダストンのモップ,Verzauberter Staubon-Mop,더스튼의 걸레
10801,Common,0000,d112bac3,d112bac3,No,#N/A,,Burst Rebirth,バースト・リバース,Ausbruchs-Wiedergeburt,버스트 리버스
10802,Common,0000,481beb79,481beb79,No,#N/A,,Numbers Overlay Boost,ナンバーズ・オーバーレイ・ブースト,Nummern-Materialverstärkung,넘버즈 오버레이 부스트
10803,Common,0000,3f1cdbef,3f1cdbef,No,#N/A,,Intrigue Shield,陰謀の盾,Intrigenschild,음모의 방패
10804,Common,0000,a1784e4c,a1784e4c,No,#N/A,,Ghostrick Vanish,ゴーストリック・アウト,Geistertrick Verschwinden,고스트릭 아웃
10805,Common,0000,d67f7eda,d67f7eda,No,#N/A,,Ghostrick Scare,ゴーストリック・パニック,Geistertrick Erschrecken,고스트릭 패닉
10806,Common,0000,4f762f60,4f762f60,No,#N/A,,Vampire Takeover,ヴァンパイア・シフト,Vampirübernahme,뱀파이어 시프트
10807,Common,0000,38711ff6,38711ff6,No,#N/A,,Mistake,手違い,Fehler,미스테이크
10808,Common,0000,a8ce0267,a8ce0267,No,#N/A,,Chain Ignition,連鎖誘爆,Kettenzündung,체인 이그니션
10809,Common,0000,dfc932f1,dfc932f1,No,#N/A,,Grisaille Prison,グリザイユの牢獄,Grisaille-Gefängnis,그리자이유의 감옥
10810,Common,0000,bf0ebb14,bf0ebb14,No,#N/A,,Survival of the Fittest,生存競争,Überleben der Stärksten,생존경쟁
10811,TCG/OCG,0000,c8098b82,e69c572e,Yes,Yes,,BIG Win!?,大金星！？,GROSSER Gewinn?,BIG Win!?
10812,Common,0000,5100da38,5100da38,No,#N/A,,Galaxy Serpent,ギャラクシーサーペント,Galaxieschlange,갤럭시 서펜트
10813,Common,0000,2607eaae,2607eaae,No,#N/A,,Noble Knight Drystan,聖騎士トリスタン,Edler Ritter Drystan,성기사 트리스탄
10814,Common,0000,b8637f0d,b8637f0d,No,#N/A,,Bujingi Warg,武神器－チカヘシ,Bujingi Warge,무사신기－치카헤시
10815,Common,0000,cf644f9b,cf644f9b,No,#N/A,,Mecha Phantom Beast Aerosguin,幻獣機エアロスバード,Mecha-Phantomungeheuer Fluguin,환상수기 에어로스버드
10816,Common,0000,566d1e21,566d1e21,No,#N/A,,Cockadoodledoo,こけコッコ,Kikeriki-kikeriki,꼬꼬댁꼬꼬
10817,Common,0000,216a2eb7,216a2eb7,No,#N/A,,Tour Bus To Forbidden Realms,魔界発冥界行きバス,Reisebus in die verbotenen Reiche,마계발 명계행 버스
10818,Common,0000,b1d53326,b1d53326,No,#N/A,,"Confronting the ""C""",対峙するＧ,Konfrontation mit dem „C“,대치의 G
10819,TCG/OCG,0000,c6d203b0,e847df1c,Yes,Yes,,Angel of Zera,ゼラの天使,Engel von Zera,제라의 천사
10820,Common,0000,9423e8d7,9423e8d7,No,#N/A,,Xyz Encore,エクシーズ・オーバーディレイ,Xyz-Zugabe,엑시즈 오버딜레이
10821,Common,0000,e324d841,e324d841,No,#N/A,,Moon Dance Ritual,ムーンダンスの儀式,Mondtanzritual,문댄스의 의식
10822,Common,0000,7a2d89fb,7a2d89fb,No,#N/A,,Shogi Knight,ラインモンスター　Ｋホース,Shogi-Ritter,라인몬스터 K호스
10823,Common,0000,0d2ab96d,0d2ab96d,No,#N/A,,Black Luster Soldier - Envoy of the Evening Twilight,カオス・ソルジャー　－宵闇の使者－,Schwarz Glänzender Soldat - Gesandter der Abenddämmerung,카오스 솔저 －소암－
10824,Common,0000,934e2cce,934e2cce,No,#N/A,,"Gaia, the Polar Knight",極夜の騎士ガイア,"Gaia, der Polarritter",극야의 기사 가이아
10825,Common,0000,e4491c58,e4491c58,No,#N/A,,"Gaia, the Mid-Knight Sun",白夜の騎士ガイア,"Gaia, der Mitternachtssonnen-Ritter",백야의 기사 가이아
10826,Common,0000,7d404de2,7d404de2,No,#N/A,,Chaos Seed,混沌の種,Chaossamen,혼돈의 종
10827,Common,0000,0a477d74,0a477d74,No,#N/A,,Exchange of Night and Day,明と宵の逆転,Austausch von Tag und Nacht,명과 소의 역전
10829,TCG/OCG,0000,edff5073,c36a8cdf,Yes,Yes,,Gimmick Puppet Des Troy,ギミック・パペット－死の木馬,Gimmick-Marionette Des Troy,기믹 퍼핏－데스 트로이
10830,Common,0000,8d38d996,8d38d996,No,#N/A,,Gogogo Golem - Golden Form,ゴゴゴゴーレム－ＧＦ,Gogogo-Golem - Goldene Form,고고고 골렘－GF
10831,Common,0000,fa3fe900,fa3fe900,No,#N/A,,Dododo Witch,ドドドウィッチ,Dododo-Hexe,도도도 위치
10832,Common,0000,6336b8ba,6336b8ba,No,#N/A,,Dododo Swordsman,ドドドガッサー,Dododo-Schwertkämpfer,도도도 갓사
10833,Common,0000,1431882c,1431882c,No,#N/A,,Toy Knight,トイナイト,Spielzeugritter,토이나이토
10834,Common,0000,8a551d8f,8a551d8f,No,#N/A,,Explossum,バク団,Explossum,맥 폭탄
10835,Common,0000,fd522d19,fd522d19,No,#N/A,,Swordsman of Revealing Light,護封剣の剣士,Verräterischer Schwertkämpfer,봉인검의 검사
10836,Common,0000,645b7ca3,645b7ca3,No,#N/A,,Doggy Diver,トラブル・ダイバー,Taucherhund,트러블 다이버
10837,Common,0000,135c4c35,135c4c35,No,#N/A,,Level Lifter,レベル・マイスター,Stufenheber,레벨 마이스터
10838,Common,0000,83e351a4,83e351a4,No,#N/A,,Gogogo Talisman,ゴゴゴ護符,Gogogo-Talisman,고고고 호부
10839,Common,0000,f4e46132,f4e46132,No,#N/A,,Half Unbreak,ハーフ・アンブレイク,Halb verhindertes Zerbrechen,하프 언브레이크
10840,Common,0000,c2794f51,c2794f51,No,#N/A,,Soul Strike,魂の一撃,Seelentritt,영혼의 일격
10842,Common,0000,2c772e7d,2c772e7d,No,#N/A,,Hot Red Dragon Archfiend,琰魔竜　レッド・デーモン,Glühender Rotdrachen-Erzunterweltler,염마룡 레드 데몬
10843,Common,0000,5b701eeb,5b701eeb,No,#N/A,,Number 72: Shogi Rook,Ｎｏ．７２　ラインモンスター　チャリオッツ・飛車,Nummer 72: Shogi-Turm,No.72 라인몬스터 채리엇 비차
10844,Common,0000,c5148b48,c5148b48,No,#N/A,,ZW - Sleipnir Mail,ＺＷ－極星神馬聖鎧,ZW - Sleipnir-Rüstung,ZW－슬레이프니르 메일
10847,Common,0000,5c1ddaf2,5c1ddaf2,No,#N/A,,Number 48: Shadow Lich,Ｎｏ．４８　シャドー・リッチ,Nummer 48: Schatten-Lich,No.48 섀도우 리치
10848,Common,0000,cca2c763,cca2c763,No,#N/A,,Ascension Sky Dragon,天穹覇龍ドラゴアセンション,Aufsteigender Himmelsdrache,천궁패룡 드래고어센션
10849,Common,0000,bba5f7f5,bba5f7f5,No,#N/A,,Double Fin Shark,ダブルフィン・シャーク,Doppelflossenhai,더블핀 샤크
10850,Common,0000,db627e10,db627e10,No,#N/A,,Silent Angler,サイレント・アングラー,Stiller Angler,사일런트 앵그러
10851,Common,0000,ac654e86,ac654e86,No,#N/A,,Depth Shark,デプス・シャーク,Tiefseehai,뎁스 샤크
10852,Common,0000,356c1f3c,356c1f3c,No,#N/A,,Saber Shark,セイバー・シャーク,Säbelhai,세이버 샤크
10853,Common,0000,426b2faa,426b2faa,No,#N/A,,Guard Penguin,ガード・ペンギン,Wachpinguin,가드 펭귄
10854,Common,0000,dc0fba09,dc0fba09,No,#N/A,,Number 73: Abyss Splash,Ｎｏ．７３　激瀧神アビス・スプラッシュ,Nummer 73: Abyssspritzer,No.73 격롱신 어비스 스플래시
